"","tve_user_id","ft_start","ft_end"
"661",16670159,2017-05-22,2017-06-21
"662",16671689,2017-05-22,2017-06-21
"663",16672593,2017-05-22,2017-06-21
"664",16672499,2017-05-22,2017-06-21
"665",16626193,2017-05-22,2017-06-21
"666",16674596,2017-05-22,2017-06-21
"667",16677985,2017-05-22,2017-06-21
"668",16678543,2017-05-22,2017-06-21
"669",16678627,2017-05-22,2017-06-21
"670",16678841,2017-05-22,2017-06-21
"671",16681632,2017-05-22,2017-06-21
"672",16688944,2017-05-22,2017-06-21
"673",16695340,2017-05-23,2017-06-22
"674",16639164,2017-05-23,2017-06-22
"675",16695745,2017-05-23,2017-06-22
"676",16700475,2017-05-23,2017-06-22
"677",16701751,2017-05-23,2017-06-22
"678",16702358,2017-05-23,2017-06-22
"679",16662580,2017-06-21,2017-06-28
"680",9373614,2017-05-23,2017-06-22
"681",16708581,2017-05-23,2017-06-22
"682",16713610,2017-05-24,2017-06-23
"683",16715837,2017-05-24,2017-06-23
"684",16717359,2017-05-24,2017-06-23
"685",16718557,2017-05-24,2017-06-23
"686",16719561,2017-05-24,2017-06-23
"687",16724705,2017-05-25,2017-06-24
"688",16726516,2017-05-25,2017-06-24
"689",16733342,2017-05-25,2017-06-24
"690",16734850,2017-05-26,2017-06-25
"691",16737484,2017-05-26,2017-06-25
"692",16745531,2017-05-27,2017-06-26
"693",16745443,2017-05-27,2017-06-26
"694",16747937,2017-05-27,2017-06-26
"695",16749009,2017-05-27,2017-06-26
"696",16749409,2017-05-27,2017-06-26
"697",16751446,2017-05-27,2017-06-26
"698",16752928,2017-05-27,2017-06-26
"699",16755932,2017-05-27,2017-06-26
"700",16756320,2017-05-27,2017-06-26
"701",16757141,2017-05-27,2017-06-26
"702",16757442,2017-05-27,2017-06-26
"703",16757203,2017-05-27,2017-06-26
"704",16762804,2017-05-27,2017-06-26
"705",16769049,2017-05-28,2017-06-27
"706",16773438,2017-05-28,2017-06-27
"707",16775084,2017-05-28,2017-06-27
"708",16726436,2017-05-29,2017-06-28
"709",16788715,2017-05-29,2017-06-28
"710",16789207,2017-05-29,2017-06-28
"711",16791257,2017-05-29,2017-06-28
"712",16795903,2017-05-30,2017-06-29
"713",10938678,2017-05-30,2017-06-29
"714",16799611,2017-05-30,2017-06-29
"715",16801410,2017-05-30,2017-06-29
"716",14888263,2017-05-31,2017-06-30
"717",16803572,2017-05-31,2017-06-30
"718",16810438,2017-05-31,2017-06-30
"719",16813514,2017-06-01,2017-07-01
"720",16817332,2017-06-01,2017-07-01
"721",16687256,2017-06-02,2017-07-02
"722",16823662,2017-06-02,2017-07-02
"723",16830543,2017-06-03,2017-07-03
"724",16534467,2017-06-04,2017-07-04
"725",16844031,2017-06-04,2017-07-04
"726",16844056,2017-06-04,2017-07-04
"727",16854621,2017-06-05,2017-07-05
"728",16854680,2017-06-05,2017-07-05
"729",15497279,2017-02-06,2017-02-13
"730",15488770,2017-02-07,2017-02-14
"731",15518020,2017-02-07,2017-02-14
"732",15522149,2017-02-08,2017-02-15
"733",15539980,2017-02-09,2017-02-16
"734",15566670,2017-02-12,2017-02-19
"735",15578398,2017-02-12,2017-02-19
"736",15924423,2017-03-10,2017-03-17
"737",15927903,2017-03-11,2017-03-18
"738",15934454,2017-03-11,2017-03-18
"739",15938712,2017-03-12,2017-03-19
"740",15951662,2017-03-13,2017-03-20
"741",10033050,2017-03-17,2017-03-24
"742",16011020,2017-03-18,2017-03-25
"743",16023608,2017-03-19,2017-03-26
"744",16029295,2017-03-20,2017-03-27
"745",16029922,2017-03-20,2017-04-19
"746",15928626,2017-03-20,2017-03-27
"747",16037560,2017-03-20,2017-03-27
"748",16052882,2017-03-23,2017-03-30
"749",16073412,2017-03-24,2017-03-31
"750",16087950,2017-03-25,2017-04-01
"751",16102748,2017-03-26,2017-04-02
"752",16105709,2017-03-27,2017-04-03
"753",16117005,2017-03-27,2017-04-03
"754",16129290,2017-03-29,2017-04-05
"755",16129548,2017-03-29,2017-04-05
"756",16126698,2017-03-29,2017-04-05
"757",16140271,2017-03-30,2017-04-06
"758",16163904,2017-04-01,2017-04-08
"759",16169677,2017-04-02,2017-04-09
"760",16170785,2017-04-02,2017-04-09
"761",16179063,2017-04-02,2017-04-09
"762",16179537,2017-04-03,2017-04-10
"763",16235841,2017-04-08,2017-04-15
"764",16238778,2017-04-09,2017-04-16
"765",16239531,2017-04-09,2017-04-16
"766",15312576,2017-01-23,2017-01-30
"767",15312751,2017-01-23,2017-01-30
"768",15322061,2017-01-23,2017-01-30
"769",15348461,2017-01-25,2017-02-01
"770",15354349,2017-01-26,2017-02-02
"771",15369811,2017-01-27,2017-02-03
"772",15370196,2017-01-27,2017-02-03
"773",15383558,2017-01-28,2017-02-04
"774",15385282,2017-01-28,2017-02-04
"775",15394192,2017-01-29,2017-02-05
"776",15397540,2017-01-29,2017-02-05
"777",15403242,2017-01-29,2017-02-05
"778",9664973,2017-01-30,2017-02-06
"779",15413508,2017-01-30,2017-02-06
"780",15421818,2017-01-30,2017-02-06
"781",15422537,2017-01-30,2017-02-06
"782",15435479,2017-01-31,2017-02-07
"783",15437882,2017-02-01,2017-02-08
"784",15445517,2017-02-01,2017-02-08
"785",15448124,2017-02-01,2017-02-08
"786",15449534,2017-02-02,2017-02-09
"787",15452129,2017-02-02,2017-02-09
"788",15453166,2017-02-02,2017-02-09
"789",15456922,2017-02-02,2017-02-09
"790",15464730,2017-02-03,2017-02-10
"791",15474765,2017-02-04,2017-02-11
"792",15492563,2017-02-05,2017-02-12
"793",15494224,2017-02-05,2017-02-12
"794",16855712,2017-06-05,2017-07-05
"795",16858602,2017-06-05,2017-07-05
"796",16861315,2017-06-05,2017-07-05
"797",16862868,2017-06-06,2017-07-06
"798",16870036,2017-06-06,2017-07-06
"799",16875005,2017-06-07,2017-07-07
"800",16877850,2017-06-07,2017-07-07
"801",16879292,2017-06-07,2017-07-07
"802",16880373,2017-06-08,2017-07-08
"803",16886109,2017-06-08,2017-07-08
"804",16887723,2017-06-08,2017-07-08
"805",16888942,2017-06-09,2017-07-09
"806",16893341,2017-06-09,2017-07-09
"807",16900464,2017-06-10,2017-07-10
"808",16906389,2017-06-11,2017-07-11
"809",16909435,2017-06-11,2017-07-11
"810",16913256,2017-06-11,2017-07-11
"811",16913568,2017-06-11,2017-07-11
"812",16915373,2017-06-12,2017-07-12
"813",16915898,2017-06-12,2017-07-12
"814",16916423,2017-06-12,2017-07-12
"815",16649514,2017-06-12,2017-07-12
"816",16919574,2017-06-12,2017-07-12
"817",16919793,2017-06-12,2017-07-12
"818",16920917,2017-06-12,2017-07-12
"819",16922450,2017-06-12,2017-07-12
"820",16910123,2017-06-12,2017-07-12
"821",16924316,2017-06-12,2017-07-12
"822",16927107,2017-06-13,2017-07-13
"823",16956643,2017-06-16,2017-07-16
"824",16960780,2017-06-16,2017-07-16
"825",16963413,2017-06-17,2017-07-17
"826",16834441,2017-06-17,2017-07-17
"827",16963992,2017-06-17,2017-07-17
"828",16966050,2017-06-17,2017-07-17
"829",16968328,2017-06-17,2017-07-17
"830",16970031,2017-06-17,2017-07-17
"831",16972462,2017-06-17,2017-07-17
"832",16972454,2017-06-17,2017-07-17
"833",16989057,2017-06-19,2017-07-19
"834",16989104,2017-06-19,2017-07-19
"835",16671802,2017-06-19,2017-07-19
"836",17001810,2017-06-20,2017-07-20
"837",15912903,2017-06-22,2017-06-29
"838",17019053,2017-06-23,2017-06-30
"839",16667901,2017-06-23,2017-06-30
"840",17025528,2017-06-24,2017-07-01
"841",17029921,2017-06-24,2017-07-01
"842",17033882,2017-06-25,2017-07-02
"843",17034917,2017-06-25,2017-07-02
"844",16910867,2017-06-25,2017-07-02
"845",17038808,2017-06-25,2017-07-02
"846",17039990,2017-06-25,2017-07-02
"847",17041711,2017-06-25,2017-07-02
"848",17046128,2017-06-26,2017-07-03
"849",17050029,2017-06-26,2017-07-03
"850",17078833,2017-07-01,2017-07-08
"851",17084033,2017-07-01,2017-07-08
"852",17084960,2017-07-02,2017-08-01
"853",17121100,2017-07-07,2017-07-14
"854",17124835,2017-07-07,2017-07-14
"855",17126526,2017-07-08,2017-07-15
"856",17134179,2017-07-09,2017-08-08
"857",17153848,2017-07-11,2017-07-18
"858",17161233,2017-07-12,2017-08-11
"859",17161270,2017-07-13,2017-08-12
"860",17161929,2017-07-13,2017-08-12
"861",17177812,2017-07-15,2017-07-22
"862",17182777,2017-07-16,2017-07-23
"863",17191514,2017-07-17,2017-07-24
"864",17203449,2017-07-19,2017-07-26
"865",17219274,2017-07-21,2017-07-28
"866",17219468,2017-07-21,2017-07-28
"867",17223311,2017-07-22,2017-07-29
"868",17224107,2017-07-22,2017-07-29
"869",17226709,2017-07-23,2017-08-22
"870",17234722,2017-07-24,2017-07-31
"871",17236460,2017-07-24,2017-07-31
"872",17200245,2017-07-24,2017-07-31
"873",17242932,2017-07-25,2017-08-01
"874",17252216,2017-07-26,2017-08-02
"875",17253259,2017-07-26,2017-08-25
"876",17266159,2017-07-28,2017-08-04
"877",17270237,2017-07-29,2017-08-05
"878",16827888,2017-07-29,2017-08-05
"879",17275583,2017-07-29,2017-08-05
"880",17278250,2017-07-29,2017-08-05
"881",17281152,2017-07-29,2017-08-05
"882",17281645,2017-07-29,2017-08-05
"883",17283228,2017-07-30,2017-08-06
"884",17285537,2017-07-30,2017-08-06
"885",17287230,2017-07-30,2017-08-06
"886",17288187,2017-07-30,2017-08-29
"887",17289038,2017-07-30,2017-08-06
"888",17290273,2017-07-30,2017-08-06
"889",17291482,2017-07-30,2017-08-06
"890",17292890,2017-07-30,2017-08-06
"891",17293080,2017-07-30,2017-08-06
"892",17293777,2017-07-30,2017-08-06
"893",17296778,2017-07-30,2017-08-06
"894",17301404,2017-07-30,2017-08-06
"895",17302225,2017-07-30,2017-08-06
"896",17303353,2017-07-30,2017-08-06
"897",17303568,2017-07-30,2017-08-06
"898",17330966,2017-08-03,2017-08-10
"899",17330412,2017-08-03,2017-08-10
"900",17343478,2017-08-04,2017-08-11
"901",17344535,2017-08-05,2017-08-12
"902",17354063,2017-08-06,2017-09-05
"903",17356054,2017-08-06,2017-08-13
"904",17363405,2017-08-06,2017-08-13
"905",17365976,2017-08-07,2017-08-14
"906",15958585,2017-08-07,2017-08-14
"907",17370578,2017-08-07,2017-08-14
"908",17373830,2017-08-07,2017-08-14
"909",17390722,2017-08-09,2017-08-16
"910",17395743,2017-08-09,2017-09-08
"911",17405856,2017-08-11,2017-08-18
"912",17410101,2017-08-12,2017-08-19
"913",17419525,2017-08-13,2017-08-20
"914",14648240,2017-08-13,2017-08-20
"915",17428183,2017-08-13,2017-08-20
"916",17438602,2017-08-15,2017-08-22
"917",17455156,2017-08-17,2017-08-24
"918",17466232,2017-08-18,2017-08-25
"919",17477696,2017-08-20,2017-08-27
"920",17478362,2017-08-20,2017-09-19
"921",17319246,2017-08-20,2017-08-27
"922",17488143,2017-08-20,2017-08-27
"923",17497263,2017-08-21,2017-08-28
"924",17500975,2017-08-22,2017-08-29
"925",17501795,2017-08-22,2017-08-29
"926",17503436,2017-08-22,2017-08-29
"927",17523369,2017-08-24,2017-08-31
"928",17526564,2017-08-25,2017-09-24
"929",17530967,2017-08-25,2017-09-01
"930",17532440,2017-08-25,2017-09-01
"931",17534161,2017-08-25,2017-09-01
"932",17540255,2017-08-26,2017-09-25
"933",17545183,2017-08-26,2017-09-02
"934",17545285,2017-08-26,2017-09-02
"935",17550588,2017-08-26,2017-09-25
"936",17530392,2017-08-26,2017-09-02
"937",17552402,2017-08-26,2017-09-25
"938",17554628,2017-08-26,2017-09-25
"939",17555286,2017-08-26,2017-09-02
"940",17557376,2017-08-26,2017-09-02
"941",17559723,2017-08-26,2017-09-02
"942",17563712,2017-08-26,2017-09-02
"943",17567395,2017-08-26,2017-09-25
"944",17567753,2017-08-26,2017-09-02
"945",17571589,2017-08-26,2017-09-25
"946",17571646,2017-08-26,2017-09-02
"947",17575463,2017-08-26,2017-09-25
"948",17576107,2017-08-26,2017-09-25
"949",17582743,2017-08-27,2017-09-26
"950",17587224,2017-08-27,2017-09-03
"951",17588821,2017-08-27,2017-09-03
"952",17591849,2017-08-27,2017-09-03
"953",17592623,2017-08-27,2017-09-03
"954",17594850,2017-08-27,2017-09-03
"955",17597676,2017-08-27,2017-09-03
"956",17598664,2017-08-27,2017-09-03
"957",17598458,2017-08-27,2017-09-03
"958",17598346,2017-08-27,2017-09-03
"959",17597170,2017-08-27,2017-09-03
"960",17599315,2017-08-27,2017-09-03
"961",17600107,2017-08-27,2017-09-03
"962",17600177,2017-08-27,2017-09-03
"963",17605508,2017-08-27,2017-09-03
"964",17605878,2017-08-27,2017-09-03
"965",17609069,2017-08-27,2017-09-03
"966",17609113,2017-08-27,2017-09-03
"967",17609786,2017-08-27,2017-09-03
"968",17610327,2017-08-27,2017-09-03
"969",17614048,2017-08-27,2017-09-26
"970",17615610,2017-08-27,2017-09-03
"971",17612789,2017-08-27,2017-09-03
"972",17624605,2017-08-27,2017-09-03
"973",17628635,2017-08-27,2017-09-03
"974",17629628,2017-08-27,2017-09-03
"975",17637078,2017-08-27,2017-09-03
"976",17637715,2017-08-27,2017-09-03
"977",17657839,2017-08-29,2017-09-05
"978",17667914,2017-08-30,2017-09-06
"979",17669097,2017-08-30,2017-09-06
"980",15262144,2017-01-20,2017-01-27
"981",15264865,2017-01-20,2017-01-27
"982",15275741,2017-01-21,2017-01-28
"983",15286249,2017-01-21,2017-01-28
"984",15290264,2017-01-22,2017-01-29
"985",15242385,2017-01-22,2017-01-29
"986",15300815,2017-01-22,2017-01-29
"987",17693146,2017-09-02,2017-09-09
"988",17588039,2017-08-27,2017-09-03
"989",17700324,2017-09-03,2017-09-10
"990",17704352,2017-09-03,2017-09-10
"991",17381218,2017-09-04,2017-09-11
"992",17710560,2017-09-04,2017-09-11
"993",17716041,2017-09-04,2017-09-11
"994",17697129,2017-09-05,2017-09-12
"995",17739798,2017-09-08,2017-09-15
"996",17743613,2017-09-08,2017-09-15
"997",17746454,2017-09-09,2017-09-16
"998",17750486,2017-09-09,2017-09-16
"999",17752007,2017-09-09,2017-09-16
"1000",17754215,2017-09-10,2017-09-17
"1001",17769371,2017-09-12,2017-09-19
"1002",17780528,2017-09-13,2017-09-20
"1003",17801980,2017-09-16,2017-09-23
"1004",17804930,2017-09-17,2017-09-24
"1005",17813263,2017-09-18,2017-09-25
"1006",15916372,2017-03-10,2017-03-17
"1007",15923258,2017-03-10,2017-03-17
"1008",15925634,2017-03-11,2017-03-18
"1009",15952433,2017-03-13,2017-03-20
"1010",15977385,2017-03-14,2017-03-21
"1011",15978872,2017-03-15,2017-03-22
"1012",15998858,2017-03-17,2017-03-24
"1013",16000829,2017-03-17,2017-03-24
"1014",16002468,2017-03-17,2017-03-24
"1015",16017002,2017-03-19,2017-03-26
"1016",16026361,2017-03-19,2017-03-26
"1017",16026773,2017-03-19,2017-03-26
"1018",16031818,2017-03-20,2017-03-27
"1019",16043880,2017-03-21,2017-03-28
"1020",16053091,2017-03-22,2017-03-29
"1021",16056258,2017-03-22,2017-03-29
"1022",16064550,2017-03-23,2017-03-30
"1023",16076225,2017-03-24,2017-03-31
"1024",16083202,2017-03-25,2017-04-01
"1025",16099487,2017-03-26,2017-04-02
"1026",16083404,2017-03-27,2017-04-03
"1027",16117178,2017-03-27,2017-04-03
"1028",16123165,2017-03-28,2017-04-04
"1029",16126126,2017-03-28,2017-04-04
"1030",16138252,2017-03-29,2017-04-05
"1031",16143582,2017-03-30,2017-04-06
"1032",16155417,2017-03-31,2017-04-07
"1033",16180360,2017-04-03,2017-04-10
"1034",16190411,2017-04-03,2017-04-10
"1035",16211888,2017-04-06,2017-04-13
"1036",16212634,2017-04-06,2017-04-13
"1037",16230971,2017-04-08,2017-04-15
"1038",15841916,2017-03-03,2017-03-10
"1039",15846133,2017-03-04,2017-03-11
"1040",15865184,2017-03-05,2017-03-12
"1041",16265508,2017-04-11,2017-04-18
"1042",16265580,2017-04-11,2017-04-18
"1043",16266174,2017-04-11,2017-04-18
"1044",16266687,2017-04-11,2017-04-18
"1045",16274211,2017-04-12,2017-04-19
"1046",16279402,2017-04-12,2017-04-19
"1047",16285940,2017-04-13,2017-04-20
"1048",16293426,2017-04-15,2017-04-22
"1049",16307780,2017-04-16,2017-04-23
"1050",16314086,2017-04-17,2017-04-24
"1051",16319227,2017-04-17,2017-04-24
"1052",16330897,2017-04-19,2017-04-26
"1053",16332685,2017-04-19,2017-04-26
"1054",16343317,2017-04-21,2017-04-28
"1055",16348750,2017-04-21,2017-04-28
"1056",16363632,2017-04-23,2017-04-30
"1057",16363714,2017-04-23,2017-04-30
"1058",16374411,2017-04-24,2017-05-01
"1059",16374658,2017-04-24,2017-05-01
"1060",16399101,2017-04-27,2017-05-04
"1061",16406263,2017-04-28,2017-05-05
"1062",16411673,2017-04-29,2017-05-06
"1063",16413094,2017-04-29,2017-05-06
"1064",16416041,2017-04-29,2017-05-06
"1065",16416181,2017-04-29,2017-05-06
"1066",16416603,2017-04-29,2017-05-06
"1067",16412108,2017-04-29,2017-05-06
"1068",16418306,2017-04-29,2017-05-06
"1069",16418589,2017-04-29,2017-05-06
"1070",16418727,2017-04-29,2017-05-06
"1071",16419028,2017-04-29,2017-05-06
"1072",16419292,2017-04-29,2017-05-06
"1073",16421247,2017-04-29,2017-05-06
"1074",16421467,2017-04-29,2017-05-06
"1075",16422397,2017-04-29,2017-05-06
"1076",13343429,2017-04-29,2017-05-06
"1077",16425071,2017-04-29,2017-05-06
"1078",16425428,2017-04-29,2017-05-06
"1079",16426010,2017-04-29,2017-05-06
"1080",16416333,2017-04-29,2017-05-06
"1081",16426565,2017-04-29,2017-05-06
"1082",16426321,2017-04-29,2017-05-06
"1083",16427644,2017-04-29,2017-05-06
"1084",16429489,2017-04-29,2017-05-06
"1085",15260028,2017-01-20,2017-01-27
"1086",15266647,2017-01-20,2017-01-27
"1087",15275395,2017-01-21,2017-01-28
"1088",15276999,2017-01-21,2017-01-28
"1089",15290541,2017-01-22,2017-01-29
"1090",15309692,2017-01-23,2017-01-30
"1091",15336356,2017-01-24,2017-01-31
"1092",15337033,2017-01-24,2017-01-31
"1093",15348976,2017-01-25,2017-02-01
"1094",15352478,2017-01-26,2017-02-02
"1095",15392909,2017-01-29,2017-02-05
"1096",15432068,2017-01-31,2017-02-07
"1097",15435061,2017-01-31,2017-02-07
"1098",15440269,2017-02-01,2017-02-08
"1099",15421631,2017-02-01,2017-02-08
"1100",15446450,2017-02-01,2017-02-08
"1101",15428228,2017-02-01,2017-02-08
"1102",15449135,2017-02-02,2017-02-09
"1103",15451903,2017-02-02,2017-02-09
"1104",15453672,2017-02-03,2017-02-10
"1105",15469793,2017-02-03,2017-02-10
"1106",15473962,2017-02-04,2017-02-11
"1107",15483144,2017-02-04,2017-02-11
"1108",15489558,2017-02-05,2017-02-12
"1109",15494049,2017-02-05,2017-02-12
"1110",15500448,2017-02-06,2017-02-13
"1111",15517968,2017-02-07,2017-02-14
"1112",15518538,2017-02-07,2017-02-14
"1113",15510793,2017-02-08,2017-02-15
"1114",15537080,2017-02-09,2017-02-16
"1115",13209455,2017-02-09,2017-02-16
"1116",15550046,2017-02-10,2017-02-17
"1117",15555359,2017-02-11,2017-02-18
"1118",15559472,2017-02-11,2017-02-18
"1119",15563635,2017-02-11,2017-02-18
"1120",16458241,2017-05-02,2017-05-09
"1121",16466117,2017-05-03,2017-05-10
"1122",16502293,2017-05-08,2017-05-15
"1123",16515014,2017-05-09,2017-05-16
"1124",16526633,2017-05-11,2017-05-18
"1125",16530470,2017-05-11,2017-05-18
"1126",16557674,2017-05-14,2017-05-21
"1127",16562420,2017-05-15,2017-05-22
"1128",16571020,2017-05-16,2017-05-23
"1129",16581021,2017-05-17,2017-05-24
"1130",16583916,2017-05-18,2017-06-17
"1131",16851742,2017-06-05,2017-07-05
"1132",16852164,2017-06-05,2017-07-05
"1133",16833059,2017-06-05,2017-07-05
"1134",16855328,2017-06-05,2017-07-05
"1135",16860854,2017-06-05,2017-07-05
"1136",16863598,2017-06-06,2017-07-06
"1137",16865519,2017-06-06,2017-07-06
"1138",16873052,2017-06-07,2017-07-07
"1139",16874277,2017-06-07,2017-07-07
"1140",16887716,2017-06-08,2017-07-08
"1141",16887880,2017-06-09,2017-07-09
"1142",16895820,2017-06-10,2017-07-10
"1143",16897777,2017-06-10,2017-07-10
"1144",16898030,2017-06-10,2017-07-10
"1145",16892674,2017-06-10,2017-07-10
"1146",16906582,2017-06-11,2017-07-11
"1147",16908854,2017-06-11,2017-07-11
"1148",16917916,2017-06-12,2017-07-12
"1149",16918948,2017-06-12,2017-07-12
"1150",16923503,2017-06-12,2017-07-12
"1151",16923980,2017-06-12,2017-07-12
"1152",16924293,2017-06-12,2017-07-12
"1153",16926379,2017-06-13,2017-07-13
"1154",16929477,2017-06-13,2017-07-13
"1155",16930936,2017-06-13,2017-07-13
"1156",16931996,2017-06-13,2017-07-13
"1157",16934147,2017-06-13,2017-07-13
"1158",16938710,2017-06-14,2017-07-14
"1159",16945711,2017-06-15,2017-07-15
"1160",16948540,2017-06-15,2017-07-15
"1161",16953611,2017-06-16,2017-07-16
"1162",16957239,2017-06-16,2017-07-16
"1163",16961125,2017-06-16,2017-07-16
"1164",16959165,2017-06-17,2017-07-17
"1165",16963080,2017-06-17,2017-07-17
"1166",16963245,2017-06-17,2017-07-17
"1167",16961834,2017-06-17,2017-07-17
"1168",16975035,2017-06-18,2017-07-18
"1169",16976856,2017-06-18,2017-07-18
"1170",16976994,2017-06-18,2017-07-18
"1171",16978962,2017-06-18,2017-07-18
"1172",16796691,2017-06-18,2017-07-18
"1173",16982353,2017-06-18,2017-07-18
"1174",16983207,2017-06-18,2017-07-18
"1175",16983274,2017-06-18,2017-07-18
"1176",16983764,2017-06-18,2017-07-18
"1177",16985041,2017-06-19,2017-07-19
"1178",16987049,2017-06-19,2017-07-19
"1179",16988474,2017-06-19,2017-07-19
"1180",16988774,2017-06-19,2017-07-19
"1181",16989578,2017-06-19,2017-07-19
"1182",16993155,2017-06-19,2017-07-19
"1183",16995005,2017-06-19,2017-07-19
"1184",16996187,2017-06-20,2017-07-20
"1185",17006015,2017-06-21,2017-06-28
"1186",17006745,2017-06-21,2017-06-28
"1187",17009511,2017-06-21,2017-06-28
"1188",17021330,2017-06-23,2017-06-30
"1189",17024419,2017-06-23,2017-06-30
"1190",16980841,2017-06-23,2017-06-30
"1191",17027339,2017-06-24,2017-07-01
"1192",17030857,2017-06-24,2017-07-01
"1193",17035296,2017-06-25,2017-07-02
"1194",17043023,2017-06-26,2017-07-03
"1195",17044345,2017-06-26,2017-07-03
"1196",17047926,2017-06-26,2017-07-03
"1197",17053913,2017-06-27,2017-07-04
"1198",17054194,2017-06-27,2017-07-04
"1199",17060896,2017-06-28,2017-07-05
"1200",17066681,2017-06-29,2017-07-06
"1201",17068415,2017-06-29,2017-07-06
"1202",17068904,2017-06-29,2017-07-06
"1203",17071975,2017-06-30,2017-07-07
"1204",17076952,2017-06-30,2017-07-07
"1205",17113589,2017-07-06,2017-07-13
"1206",17114629,2017-07-06,2017-07-13
"1207",17121691,2017-07-07,2017-07-14
"1208",17123394,2017-07-07,2017-07-14
"1209",17132646,2017-07-08,2017-07-15
"1210",17134419,2017-07-09,2017-08-08
"1211",17135545,2017-07-09,2017-07-16
"1212",17142078,2017-07-10,2017-07-17
"1213",17142218,2017-07-10,2017-07-17
